row,id,nation,localita,titolo,data_incoronazione,autorizza,data_verificata,incoronazione,match,image_id,image_locality,image_title,image_dates,image_series,date_agrees,annotazioni
342,660,Italia,San Giovanni Valdarno,Santa Maria delle Grazie,22-12-1805,#,no,#,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 22 dicembre 1805. Bonci non la cita. Questa incoronazione non è mai avvenuta.
343,636,Italia,Lucera,Santa Maria Assunta,15-8-1806,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 15 agosto 1805.
344,444,Italia,Cesena,Santa Maria del Monte o di S. Mauro,1-5-1814,Papa Pio VII,sì,1,,,,,,,,
345,567,Italia,Ancona,Santa Maria Regina di tutti i Santi,13-5-1814,Papa Pio VII,sì,1,,,,,,,,
346,586,Italia,Treia,Madonna della Misericordia,17-5-1814,Pio VII,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
347,580,Italia,Montegiorgio,Madonna Addolorata,17-5-1814,Pio VII,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
348,577,Italia,"Caldarola, frazione di Pievefavera",Madonna della Pietà,17-5-1814,Pio VII,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
349,584,Italia,Tolentino,Madonna della Tempesta,17-5-1814,Papa Pio VII,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
350,585,Italia,Tolentino,Madonna della Tempesta,17-5-1814,Papa Pio VII,sì,1,,,,,,,,
351,576,Italia,Caldarola,Madonna del Monte,17-5-1814,Pio VII,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
352,659,Italia,Arezzo,Madonna del Conforto,15-8-1814,Capitolo,sì,1,,,,,,,,
353,550,Italia,Savona,Santa Maria della Misericordia,10-5-1815,Papa Pio VII,sì,1,place+title+year,nostra-signora-della-misericordia-savona,Savona,Nostra Signora della Misericordia,1770; 1815-05-10,AAS+LIT,yes,ERR - Briccolani: data l'incoronazione 1770. ERR - Frate Anselmo: data l'incoronazione 16 novembre 1770 e la numera come seconda incoronazione.
354,435,Italia,Imola,Santa Maria delle Grazie,15-8-1815,Capitolo,sì,1,,,,,,,,
355,253,Belgio,Arlon,Santa Maria Regina della Pace,14-9-1815,#,no,#,,,,,,,,Frate Anselmo: data la coronazione 14 settembre 1815. Nessun riferimento in internet.
356,578,Italia,Mogliano,Santa Maria del Soccorso,12-11-1815,Papa Pio VII,sì,#,,,,,,,,"A Mogliano, questa Madonna, oggi non esiste."
357,462,Italia,Arpino,Santa Maria Assunta,15-8-1816,Capitolo,sì,1,,,,,,,,Frate Anselmo: la cita in appendice.
358,258,Francia,Dunkerque,Nostra Signora delle Dune,8-9-1816,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 8 settembre 1816 con Breve Papale. Nessun riferimento in internet.
359,494,Italia,Roma,Santa Maria Addolorata,19-10-1816,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 19 ottobre 1816. Nessun riferimento in internet.
360,583,Italia,Sarnano,Santa Maria Consolatrice degli Afflitti,26-12-1816,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 26 dicembre 1816. Nessun riferimento in internet.
361,357,Italia,Scigliano,Santa Maria di Monserrato,12-7-1818,B.P.,sì,1,,,,,,,,
362,517,Italia,Camogli,Santa Maria del Boschetto,30-8-1818,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 12 agosto 1817.
363,476,Italia,"Ariccia, frazione di Galloro",Madonna di Galloro,20-10-1818,Papa Pio VII,sì,2,place+title,santa-maria-di-galloro-galloro-ariccia,Galloro (Ariccia),Santa Maria di Galloro,1726,LIT,no,ERR - Frate Anselmo: data l'incoronazione 23 dicembre 1816.
364,644,Italia,Piazza Armerina,Maria Santissima delle Vittorie,#-#-1818,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
365,674,Italia,Buti,Madonna del Rosario,#-#-1819,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
366,594,Italia,"Biella, frazione di Oropa",Santa Maria di Oropa,27-8-1820,#,no,#,place+title,imago-simulacrum-b-mariae-v-de-oropa-oropa-biell,Oropa (Biella),Imago (Simulacrum) B. Mariae V. de Oropa,,AAS,,ERR - Frate Anselmo: data l'incoronazione 31 dicembre 1820.
367,542,Italia,San Bartolomeo al Mare,Santa Maria della Rovere,8-9-1821,Capitolo,sì,1,place+title+year,madonna-della-rovere-san-bartolomeo-al-mare,San Bartolomeo al Mare,Madonna della Rovere,1821-09-08,LIT,yes,ERR - Frate Anselmo: la colloca a Cervo.
368,465,Italia,Villa Santo Stefano,Santa Maria dello Spirito Santo,9-9-1821,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
369,520,Italia,Ceranesi,Santa Maria della Guardia,26-7-1822,#,no,#,,,,,,,,"Frate Anselmo: data l'incoronazione 26 luglio 1822, con Breve Papale. Fu un rito locale."
370,531,Italia,Montoggio,Santa Maria delle Tre Fontane,8-9-1822,Capitolo,sì,1,,,,,,,,Frate Anselmo: la colloca nel comune di Montobbio. ERR - Frate Anselmo: data l'incoronazione 1 settembre 1822.
371,591,Italia,Molare,"Santa Maria ""Auxilium Christianorum""",10-8-1823,Capitolo,sì,1,,,,,,,,
372,623,Italia,Re,Santa Maria del Sangue,5-8-1824,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: la colloca a Re in Val Vegezzo.
373,533,Italia,Recco,Santa Maria del Suffragio,8-9-1824,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 26 dicembre 1823.
374,363,Italia,Castelfranci,Santa Maria del Soccorso,27-8-1826,Capitolo,sì,1,,,,,,,,Bolla Papale datata 7 agosto 1826.
375,388,Italia,Napoli,Immacolata Concezione,30-12-1826,Capitolo,sì,1,place+title+year,immacolata-immacolata-di-placido-baccher-naples,Naples,Immacolata (Immacolata di Placido Baccher),1826-12-30,AAS,yes,
376,477,Italia,Artena,Madonna delle Grazie,17-5-1828,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
377,618,Italia,Torino,Madonna della Consolata,20-6-1829,Capitolo,sì,1,,,,,,,,
378,474,Italia,Albano Laziale,Santa Maria della Rotonda,22-8-1829,Capitolo,sì,2,place+title,santa-maria-della-rotonda-d-albano-albano,Albano,Santa Maria della Rotonda d'Albano,1729,LIT,no,ERR - Frate Anselmo: data l'incoronazione 23 dicembre 1829.
379,662,Italia,Fucecchio,Santa Maria delle Vedute,20-5-1830,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 20 maggio 1800.
380,362,Italia,Castel Baronia,Santa Maria delle Fratte,15-8-1832,Capitolo,sì,1,,,,,,,,Frate Anselmo: data l'incoronazione 15 agosto 1832.
381,341,Italia,Lanciano,Santa Maria del Ponte,15-9-1833,Capitolo,sì,1,place+title+year,madonna-del-ponte-lanciano,Lanciano,Madonna del Ponte,1833,AAS,yes,
382,356,Italia,Cosenza,Santa Maria del Pilerio,12-6-1836,Capitolo,sì,1,,,,,,,,
383,612,Italia,Cuorgné,Santa Maria delle Grazie,31-7-1836,Capitolo,sì,1,,,,,,,,
384,679,Italia,Prato,Santa Maria delle Carceri,14-8-1836,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 16 agosto 1836.
385,497,Italia,Roma,Santa Maria di Loreto,9-12-1836,Capitolo,sì,2,church+title,santa-maria-di-loreto-in-s-salvator-in-lauro-rom,"Rome, San Salvatore in Lauro",Santa Maria di Loreto in S. Salvator in Lauro,1644,LIT,no,
386,563,Italia,Crema,Santa Maria della Croce,4-9-1837,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 18 settembre 1837.
387,489,Italia,Roma,"Santa Maria ""Salus Populi Romani""",15-8-1838,Papa Gregorio XVI,sì,1,,,,,,,,
388,342,Italia,Avezzano,Madonna di Pietraquaria,16-9-1838,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
389,470,Italia,"Fara in Sabina, frazione di Farfa",Santa Maria Assunta,10-4-1840,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 20 dicembre 1840.
390,389,Italia,Napoli,Immacolata Concezione,2-2-1841,Capitolo,sì,1,,,,,,,,
391,403,Italia,Napoli,Santa Maria del Brasile,14-11-1841,Capitolo,sì,1,,,,,,,,
392,229,Canada,Varennes,Sant'Anna di Varennes,26-7-1842,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
393,579,Italia,Mogliano,Santa Maria Addolorata,16-9-1842,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 16 settembre 1842 con Breve Papale. Nessun riferimento in internet.
394,241,Belgio,Bruxelles,Nostra Signora della Misericordia,25-5-1843,Capitolo,sì,1,,,,,,,,Frate Anselmo la vuole coronata per Breve Papale.
395,589,Italia,Alessandria,Santa Maria della Salve,28-5-1843,Capitolo,sì,1,place+title+year,madonna-della-salve-alessandria,Alessandria,Madonna della Salve,1843-05-28,LIT,yes,ERR - Frate Anselmo: data l'incoronazione 8 maggio 1842.
396,348,Italia,Matera,Santa Maria della Bruna,2-7-1843,Capitolo,sì,1,place+title+year,madonna-della-bruna-matera,Matera,Madonna della Bruna,1843,AAS,yes,
397,575,Italia,Fermo,Santa Maria del Pianto,8-9-1843,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 10 settembre 1843.
398,523,Italia,"Chiavari, località Bacezza",Santa Maria dell'Olivo,15-8-1845,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 15 agosto 1845. Nessun riferimento in internet.
399,539,Italia,Castellaro,Santa Maria di Lampedusa,8-9-1845,Capitolo,sì,1,,,,,,,,
400,512,Italia,Castel Sant'Elia,"Santa Maria ""ad Rupes""",17-5-1846,#,no,#,place+title,santa-maria-ad-rupes-castel-sant-elia-sancti-eli,"Castel Sant'Elia (sancti Eliae Castrum), vallis Suppentonia",Santa Maria ad Rupes,,AAS,,"ERR - Frate Anselmo: data l'incoronazione 17 maggio 1846, ma è un errore visto che poi riporta una successiva incoronazione il 17 maggio 1896."
401,540,Italia,Chiusavecchia,Santa Maria dell'Oliveto,8-9-1846,#,sì,#,,,,,,,,Frate Anselmo: data l'incoronazione 8 settembre 1846.
402,384,Italia,Meta,Santa Maria del Lauro,2-6-1847,#,no,#,,,,,,,,ERR - Frate Anselmo: data la incoronazzione 2 giugno 1847. Da notare che rispetto alla prima incoronazione (2-6-1748) i numeri dell’anno sono scambiati. Nessun riferimento in internet.
403,677,Italia,Pisa,Madonna di Sotto gli Organi,15-8-1847,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
404,402,Italia,Napoli,Santa Maria dei Sette Dolori,3-2-1850,Papa Pio IX,sì,1,,,,,,,,ERR - Frate Anselmo: madonna incoronata da papa Pio XI.
405,455,Italia,Rimini,Santa Maria della Misericordia,15-8-1850,B.P.,sì,1,,,,,,,,Frate Anselmo: la vuole incoronata per Breve Papale.
406,595,Italia,"Farigliano, frazione di Mellea",Santa Maria delle Grazie,1-9-1850,Capitolo,sì,1,,,,,,,,
407,487,Italia,Roma,Santa Maria del Parto,2-7-1851,Capitolo,sì,1,church+title,santa-maria-in-s-agostino-rome-sant-agostino,"Rome, Sant'Agostino",Santa Maria in S. Agostino,1641; 1643,LIT,no,
408,506,Italia,Tivoli,Madonna delle Grazie,17-8-1851,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: la titola Santa Maria Maggiore.
409,473,Italia,Toffia,Madonna della Speranza,8-9-1851,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
410,630,Italia,Capurso,Santa Maria del Pozzo,20-5-1852,Capitolo,sì,1,place+title+year,madonna-del-pozzo-capurso,Capurso,Madonna del Pozzo,1852-05-20,LIT,yes,
411,610,Italia,Avigliana,Madonna dei Laghi,22-8-1852,#,no,#,,,,,,,,ERR - Frate Anselmo: ritiene che è stata incoronata per la terza volta. Nessun riferimento in internet.
412,661,Italia,Firenze,Santissima Annunziata,8-9-1852,Capitolo,sì,1,,,,,,,,
413,299,Francia,Parigi,Nostra Signora delle Vittorie,9-7-1853,Papa Pio IX,sì,1,,,,,,,,"Frate Anselmo: la titola Cuore di Maria, antico titolo della chiesa. ERR - Frate Anselmo: data l'incoronazione 4 luglio 1853."
414,321,Francia,Rocamadour,Nostra Signora di Rocamadour,8-9-1853,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
415,409,Italia,"Napoli, zona di Caponapoli",Santa Maria delle Grazie,21-11-1853,Capitolo,sì,1,place+title,santa-maria-delle-grazie-alla-pietra-del-pesce-i,Napoli (Pietra del Pesce),Santa Maria delle Grazie alla Pietra del Pesce in Napoli,1786,LIT,no,
416,485,Italia,Roma,Immacolata Concezione,8-12-1854,Capitolo,sì,2,church+title,santa-maria-della-concezione-in-s-lorenzo-e-dama,"Rome, San Lorenzo in Damaso","Santa Maria della Concezione in S. Lorenzo, e Damaso",1635,LIT,no,ERR - Frate Anselmo: data l'incoronazione 15 dicembre 1854.
417,256,Città del Vaticano,Città del Vaticano,Immacolata Concezione,8-12-1854,Papa Pio IX,sì,2,rome-title+title+year,madonna-immacolata-rome-vatican-basilica-cappell,"Rome, Vatican Basilica (Cappella del Coro)",Madonna Immacolata,1854-12-08,LIT,yes,
418,337,Francia,Mauriac,Nostra Signora dei Miracoli,13-5-1855,B.P.,sì,1,place+year,notre-dame-des-miracles-mauriac,Mauriac,Notre-Dame des Miracles,1855,AAS,yes,ERR - Frate Anselmo: non la cita.
419,334,Francia,Saint-Étienne-le-Laus,Nostra Signora di Laus,23-5-1855,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: la colloca a GAP.
420,289,Francia,Chartres,Nostra Signora del Pillar,31-5-1855,B.P.,sì,1,,,,,,,,"ERR - Frate Anselmo: scambia la data del decreto con quella dell'incoronazione e la titola Santa Maria ""Virgo Paritura"" o della Breccia."
421,508,Italia,Tivoli,Santa Maria di Quintiliolo,10-6-1855,Capitolo,sì,2,,,,,,,,ERR - Frate Anselmo: non la cita.
422,329,Francia,Torce en Vallée,Nostra Signora di Torcé,2-7-1855,B.P.,sì,1,,,,,,,,"ERR - Frate Anselmo: la colloca a Le Mans, che in realtà è la diocesi."
423,687,Italia,Perugia,Santa Maria delle Grazie,8-9-1855,Capitolo,sì,1,,,,,,,,
424,269,Francia,Marsanne,Nostra Signora del Buon Soccorso di Fresneau,8-9-1855,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
425,318,Francia,Rodez,Immacolata Concezione,19-12-1855,#,no,#,,,,,,,,Frate Anselmo: data la coronazione 19 dicembre 1855 con Breve Papale. Nessun riferimento in internet.
426,543,Italia,Taggia,Cuore Immacolato di Maria,1-6-1856,B.P.,sì,1,place+year,sacrum-cor-immaculatum-beatae-mariae-virginis-ta,Taggia,Sacrum Cor Immaculatum Beatae Mariae Virginis,1856,AAS,yes,
427,271,Francia,Puy en Velay,Nostra Signora di Puy,8-6-1856,B.P.,sì,1,,,,,,,,ERR -Frate Anselmo: la titola Santa Maria di Mont Anis.
428,312,Francia,Verdelais,Nostra Signora Consolatrice degli Afflitti,2-7-1856,B.P.,sì,1,place+title+year,notre-dame-de-verdelais-verdelais,Verdelais,Notre-Dame de Verdelais,1856-07-02,AAS,yes,ERR - Frate Anselmo. non la cita.
429,451,Italia,Lugo,Madonna del Molino,8-9-1856,Pio IX,sì,1,place+title+year,madonna-del-molino-lugo,Lugo,Madonna del Molino,1856,AAS,yes,ERR - Frate Anselmo: non la cita.
430,333,Francia,Manosque,Santa Maria di Romigier,14-9-1856,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 14 settembre 1856 con Breve Papale. Nessun riferimento in internet.
431,627,Italia,Andria,Santa Maria dei Miracoli,26-4-1857,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 3 maggio 1857.
432,701,Italia,Verona,Madonna della Salute,6-5-1857,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
433,433,Italia,Bologna,Madonna di San Luca,10-6-1857,Papa Pio IX,sì,1,,,,,,,,
434,257,Francia,Liesse-Notre Dame,Nostra Signora di Liesse o dell'Allegrezza,18-8-1857,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: la colloca a Soissons.
435,607,Italia,Varallo,Santa Maria del Sacro Monte,20-8-1857,Capitolo,sì,1,place+title+year,vergine-del-sacro-monte-varallo-sacro-monte,Varallo (Sacro Monte),Vergine del Sacro Monte,1857-08-20; 1862-08-17,LIT,yes,
436,280,Francia,Guingamp,Nostra Signora del Buon Soccorso,8-9-1857,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 3 settembre 1857.
437,331,Francia,Aix en Provence,Nostra Signora della Sede,8-12-1857,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: la titola Santa Maria della Sede o della Speranza.
438,301,Francia,Parigi,Nostra Signora della Santa Speranza,5-4-1858,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
439,285,Francia,Le Faou,Nostra Signora di Rumengol,30-5-1858,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo. non la cita.
440,551,Italia,"Albino, frazione di Desenzano al Serio",Santa Maria del Miracolo della Gamba,10-10-1858,Capitolo,sì,1,,,,,,,,
441,690,Italia,"Amelia, frazione di Foce",Santa Maria delle Grazie,13-6-1859,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 13 giugno 1858.
442,603,Italia,"Ameno, frazione di Vacciago",Madonna della Bocciola,8-9-1859,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita
443,294,Francia,Haguenau,Nostra Signora di Marienthal,19-9-1859,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo. non la cita.
444,695,Italia,Chioggia,Madonna della Navicella,25-9-1859,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
445,328,Francia,LavaI,Nostra Signora d'Avesnieres,8-5-1860,B.P.,sì,1,,,,,,,,"ERR - Frate Anselmo: data l'incoronazione 5 settembre 1860 e la cita a Laval nell'elenco per data, ma non la cita per quello per località."
446,246,Belgio,Gent,Nostra Signora delle Fiandre,9-5-1860,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
447,293,Francia,Blois,Nostra Signora degli Aiuti,20-5-1860,B.P.,sì,1,,,,,,,,
448,273,Francia,Valfleury,Nostra Signora di Valfleury,31-5-1860,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
449,621,Italia,"Crodo, frazione di Mozzio",Santa Maria della Vita,9-9-1860,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 9 settembre 1860 con un Breve Papale. Nessun riferimento in internet.
450,652,Italia,Partinico,Madonna del Ponte,15-8-1861,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
451,267,Francia,Aurillac,Nostra Signora del Sacro Cuore,15-6-1862,#,no,#,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 15 giugno 1862. Si veda quanto riportato nel campo Note.
452,608,Italia,Varallo,Santa Maria del Sacro Monte,17-8-1862,Capitolo,sì,2,place+title+year,vergine-del-sacro-monte-varallo-sacro-monte,Varallo (Sacro Monte),Vergine del Sacro Monte,1857-08-20; 1862-08-17,LIT,yes,
453,671,Italia,Lucca,Madonna della Rosa,18-9-1862,Capitolo,sì,1,,,,,,,,Frate Anselmo: non la cita.
454,495,Italia,Roma,Mater Divinae Gratiae,7-6-1863,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 7 giugno 1863. Nessun riferimento in internet.
455,456,Italia,Grado,Madonna di Barbana,15-8-1863,Capitolo,sì,1,place+title+year,madonna-di-barbana-grado-isola-di-barbana,Grado (Isola di Barbana),Madonna di Barbana,1863-08-15,LIT,yes,ERR - Frate Anselmo: la colloca a Barbana e la titola Immacolata Concezione.
456,457,Italia,"Grado, località Barbana",Madonna di Barbana,15-8-1863,B.P.,sì,1,place+title+year,madonna-di-barbana-grado-isola-di-barbana,Grado (Isola di Barbana),Madonna di Barbana,1863-08-15,LIT,yes,ERR - Frate Anselmo: non la cita.
457,291,Francia,Cléry Saint André,Nostra Signora di Clery,8-9-1863,B.P.,sì,1,,,,,,,,
458,514,Italia,Piansano,Santa Maria del Rosario,4-10-1863,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 1 agosto 1863.
459,698,Italia,Pellestrina,Beata Vergine dell'Apparizione,11-10-1863,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: la colloca a Chioggia e la titola di Pallestrino e con Breve Papale. Non la cita nell'elenco per località.
460,315,Francia,Poitiers,"Nostra Signora ""des Cles""",29-11-1863,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 30 novembre 1863.
461,421,Italia,"Campagna, località Avigliano",Santa Maria di Avigliano,27-1-1864,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 27 gennaio 1864. Nessun riferimento in internet.
462,606,Italia,Sizzano,Immacolata Concezione,10-4-1864,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 10 aprile 1864. Nessun riferimento in internet.
463,336,Francia,Goult,Nostra Signora des Lumières,30-7-1864,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: la colloca ad Avignone.
464,722,Slovacchia,Šaštín-Stráže,Nostra Signora dei Sette Dolori,8-9-1864,B.P.,sì,1,place+year,sedembolestna-panna-maria-sastin-sastin-straze,Šaštín-Stráže,Sedembolestná Panna Mária (Šaštín),1864,AAS,yes,ERR - Frate Anselmo: non la cita.
465,283,Francia,Saint Brieuc,Nostra Signora d'Espérance,30-7-1865,B.P.,sì,1,place+title+year,notre-dame-d-esperance-briconium-saint-brieuc-br,"Briconium (Saint-Brieuc), Brittany",Notre-Dame d'Esperance,1865,ASS,yes,ERR - Frate Anselmo: non la cita.
466,296,Francia,Nancy,Nostra Signora de Bonsecours,3-9-1865,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
467,324,Francia,Monléon-Magnoac,Nostra Signora di Garaison,17-9-1865,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
468,704,Lussemburgo,Lussemburgo,Nostra Signora del Lussemburgo,2-7-1866,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
469,313,Francia,Saint-Vincent-de-Paul,Nostra Signora di Buglose,9-9-1866,B.P.,sì,1,,,,,,,,ERR .- Frate Anselmo: la colloca a Laudes e la titola di Bugliose.
470,479,Italia,Genazzano,Madonna del Buon Consiglio,30-4-1867,Capitolo,sì,2,,,,,,,,
